player_id,name,club,fm_id,status,role,fantacalcio_pid,face_file,source
0e353724-8657-4911-b7d6-1c8301318d0e,LOBOTKA,NAP,63012964,verified,C,4287,face_63012964.png,historical_mapping
a2eb5872-f776-498e-8663-af0790b6c517,MCTOMINAY,NAP,29125343,verified,C,4777,face_29125343.png,historical_mapping
47031dbb-3bc9-4d42-9172-d8c1368b0566,MERET,NAP,43140326,verified,P,572,face_43140326.png,historical_mapping
bde1506d-3c39-4cf6-ab15-7b56ddab1d4f,NERES,NAP,19260918,verified,A,6831,face_19260918.png,historical_mapping
211e7fe3-6151-40a7-a898-106bcb52d422,OLIVERA,NAP,78076343,verified,D,5840,face_78076343.png,historical_mapping
107af01f-e1fd-4b14-a7f6-d79e843e4791,POLITANO,NAP,43093382,verified,C,536,face_43093382.png,historical_mapping
422e5416-ec6a-4f83-b0ea-e826b4043376,RRAHMANI,NAP,11023165,verified,D,4409,face_11023165.png,historical_mapping
4114c21d-0c4e-4ff8-b577-49e6b0bc0072,SANTOS,NAP,19404391,verified,C,,face_19404391.png,historical_mapping
6203c11d-90ea-4d1c-8e52-b3c0dc9c007e,SPINAZZOLA,NAP,43036586,verified,D,1852,face_43036586.png,historical_mapping
cd927dd1-e11d-4733-8de2-00ef5548de52,VERGARA,NAP,43617790,verified,C,7223,face_43617790.png,historical_mapping
b1afa757-355f-4f53-83e0-4f6819f5c19b,BERNABÈ,PAR,67271025,verified,C,6666,face_67271025.png,historical_mapping
33205ede-5a90-4416-983c-b4f8cb075311,BRITSCHGI,PAR,2000214745,verified,D,7255,face_2000214745.png,historical_mapping
13916312-6c7b-4b8a-a891-d1e5dc2db84f,CORVI,PAR,43379760,verified,P,6662,face_43379760.png,historical_mapping
331f5a8f-be24-4d71-9df4-f96f0110cbe6,D. CARLOS,PAR,19188567,verified,D,,face_19188567.png,historical_mapping
17aa8112-c44b-4294-9bbd-ea8c349b8b28,DAFFARA,PAR,2000021277,verified,P,7411,face_2000021277.png,historical_mapping
27de3213-09f1-40cf-a548-57c049d656ab,DELPRATO,PAR,43252473,verified,D,6664,face_43252473.png,historical_mapping
3ecdd3ab-0350-451d-8e96-24406b54c4e4,ELPHEGE,PAR,2000232765,verified,A,7342,face_2000232765.png,historical_mapping
32279007-af2e-49fd-a7d2-f4ad9f94c299,FABBIAN,PAR,43500245,verified,C,6206,face_43500245.png,historical_mapping
812a4e2c-ae6f-47b5-b3cc-9329352bd82e,KEITA,PAR,18116036,verified,C,6898,face_18116036.png,historical_mapping
45623753-df33-44b6-8149-c111ea311fa9,ORDONEZ,PAR,2000141874,verified,C,7138,face_2000141874.png,historical_mapping
335bebe7-a710-4e10-bb44-f203694acbd6,ROMERO,PAR,14225980,verified,A,7554,face_14225980.png,historical_mapping
f1e2c479-11a0-4156-9359-f927fb21244d,TOURÉ,PAR,12081007,verified,A,6229,face_12081007.png,historical_mapping
625402be-05d3-4a39-8749-c725d8a94235,TROILO,PAR,2000200406,verified,D,7235,face_2000200406.png,historical_mapping
fda54646-b976-4b7b-b050-0eaa9bbab3e9,VALERI,PAR,43315140,verified,D,5862,face_43315140.png,historical_mapping
d967910d-7e87-4730-9b0a-5599a1479b54,CASTRO,ROM,14236223,verified,A,6572,face_14236223.png,historical_mapping
35e0fb4c-3fae-4608-825f-4fd200c5463f,CRISTANTE,ROM,43091113,verified,C,779,face_43091113.png,historical_mapping
3b0f638a-c447-4baf-8fdf-58139eca884e,DYBALA,ROM,14044150,verified,A,309,face_14044150.png,historical_mapping
fc084d6c-db60-4fd0-9331-e070559463fd,HERMOSO,ROM,67196188,verified,D,4807,face_67196188.png,historical_mapping
7b7c6706-11cd-4b08-8ec2-496841d3b525,KONE,ROM,49047182,verified,C,,face_49047182.png,historical_mapping
81259bd5-1b31-491c-8e0c-56827ff0d0ec,KOULIERAKIS,ROM,36159445,verified,D,7529,face_36159445.png,historical_mapping
32f0fecd-52db-46ab-beb7-6611eaf26b32,MALEN,ROM,37055844,verified,A,5585,face_37055844.png,historical_mapping
e247d70d-1eba-4248-9688-e024003da534,MANCINI,ROM,43093502,verified,D,2296,face_43093502.png,historical_mapping
d9be8ad0-bc98-4803-9a79-7c0416cc1df1,MOLINA,ROM,14129337,verified,D,4998,face_14129337.png,historical_mapping
303293ba-e9dd-4997-836c-72a9aad48c8f,MORA,ROM,2000265865,verified,C,7556,face_2000265865.png,historical_mapping
3fbb8fcd-98cc-442d-b921-fb4e8571d5d5,N'DICKA,ROM,48032198,verified,D,4317,face_48032198.png,historical_mapping
38d160ba-84e9-45e5-a564-decda832fd9f,SOULÈ,ROM,14222108,verified,A,5734,face_14222108.png,historical_mapping
ae179eff-0dae-4b65-9c17-f4e97a3c5a94,SVILAR,ROM,18087914,verified,P,5841,face_18087914.png,historical_mapping
e706aab8-3a8c-4cf7-beca-29cb753f5776,WESLEY,ROM,2000083915,verified,D,7181,face_2000083915.png,historical_mapping
6f8b80f9-2438-49df-ba16-025d38ad4ba3,ADZIC,SAS,2000241044,verified,C,6677,face_2000241044.png,historical_mapping
f068ae1b-a9a5-4a51-a87f-e908968f1aa4,BAKOLA,SAS,2000398626,verified,C,7036,face_2000398626.png,historical_mapping
2fb64762-24e7-4d7e-9bed-28f24e333de8,BERARDI,SAS,43094553,verified,A,531,face_43094553.png,historical_mapping
80d36f7e-4705-481f-850d-c5c06a091725,BOWIE,SAS,61095510,verified,A,7347,face_61095510.png,historical_mapping
38f5c722-22f0-4dde-b984-e1732577e9b8,CALETA-CAR,SAS,24039427,verified,D,4147,face_24039427.png,historical_mapping
b3c580d4-9e15-462f-a144-b2aa27a16221,DOIG,SAS,61093823,verified,D,5851,face_61093823.png,historical_mapping
501f11e8-013e-42d5-9b7b-b1600f0558bd,ESPOSITO,SAS,43425069,verified,A,4463,face_43425069.png,historical_mapping
61b592b8-b25c-40f4-83f0-fdb92b5080f1,IDZES,SAS,37073855,verified,D,6672,face_37073855.png,historical_mapping
be8ecf61-e371-45d3-90a0-ded7da3b60a6,LAURIENTÈ,SAS,85145172,verified,A,6060,face_85145172.png,historical_mapping
cd7866b6-4ca9-4e6c-8665-df1582c1fd74,LEYSEN,SAS,,needs_review,D,7564,,historical_mapping
11fedacc-34e8-45a0-9094-6ba37f7275e7,MATIC,SAS,62000307,verified,C,2528,face_62000307.png,historical_mapping
507a1d52-430a-4176-ab58-b02a76fcd730,MURIC,SAS,28108492,verified,P,4236,face_28108492.png,historical_mapping
bc3ff69a-ff25-4589-8604-dc6d83f4dce2,OBRADOR,SAS,2000056917,verified,D,7329,face_2000056917.png,historical_mapping
a1c75cac-7ea9-4628-86aa-3448779d358d,THORSTVEDT,SAS,53126110,verified,C,5844,face_53126110.png,historical_mapping
d95b9880-9e1f-4714-87a6-56e8437a27d0,VAN DER BREMPT,SAS,18110809,verified,D,6896,face_18110809.png,historical_mapping
2337ab6f-07db-481c-8cbd-66dfecc0c168,ADAMS,TOR,90055302,verified,A,6646,face_90055302.png,historical_mapping
87098e01-18bf-4a77-9c97-a60d51976917,BELGHALI,TOR,18116154,verified,D,7220,face_18116154.png,historical_mapping
0fa040ad-bb29-40e9-9164-dfc9eb79f716,BRAGANCA,TOR,83111519,verified,C,7624,face_83111519.png,historical_mapping
52bc4ab0-f5bc-4fd4-ac98-1b0becc38ffa,CACCIAMANI,TOR,2000295087,verified,C,7060,face_2000295087.png,historical_mapping
360ec043-0df7-4124-853a-35e53b26f293,CASADEI,TOR,43500064,verified,C,5888,face_43500064.png,historical_mapping
87d184a6-6915-4db8-a565-3c81a768c38d,COCO,TOR,67245434,verified,D,6642,face_67245434.png,historical_mapping
d620cb8a-99d7-4d58-a49d-e9076a9d55d2,COMERT,TOR,98033710,verified,D,7526,face_98033710.png,historical_mapping
6cffc16f-85fe-4519-a23f-67670199e830,COMUZZO,TOR,2000096278,verified,D,6495,face_2000096278.png,historical_mapping
cc704b25-7ea5-4f29-88c2-107c906ac370,FITZ-JIM,TOR,37079089,verified,C,7535,face_37079089.png,historical_mapping
0412cac9-ade6-4a42-aaad-56bc427a1ead,FORTINI,TOR,2000241002,verified,D,7069,face_2000241002.png,historical_mapping
e94c3a34-b2fe-463d-807a-bc4ee8742948,ISMAJLI,TOR,24052869,verified,D,5010,face_24052869.png,historical_mapping
67e6f506-55e4-452a-b990-916564f20563,MANDRAGORA,TOR,43159580,verified,C,1933,face_43159580.png,historical_mapping
50891fc2-871d-4b77-87de-8370d820b258,PATTERSON,TOR,61083649,verified,D,5751,face_61083649.png,historical_mapping
415f2457-59d4-475e-bd2c-e6d22c614e53,PERRI,TOR,19226197,verified,P,6534,face_19226197.png,historical_mapping
c6414079-91e4-47f8-8b29-1aaea271326d,SIMEONE,TOR,14031138,verified,A,2061,face_14031138.png,historical_mapping
a1225df4-224d-4609-b959-4d52fbb8728f,VLASIC,TOR,24039948,verified,C,5687,face_24039948.png,historical_mapping
3965573a-d5b3-486f-9c58-70065a1937de,ABANKWAH,UDI,2000145982,verified,D,6021,face_2000145982.png,historical_mapping
,DAVID ALABA,UDI,16010162,verified_external_transfer,D,,face_16010162.png,manual_transfer_2026-09
9dac6911-07cd-4bcf-bd0b-a9dbf427b5e6,DAVIS,UDI,28107730,verified,A,5637,face_28107730.png,historical_mapping
4b563c91-aa9e-4139-915d-1bff739d8b81,EKKELENKAMP,UDI,37064578,verified,C,6684,face_37064578.png,historical_mapping
a08cd5a1-5d3e-4ae1-8c67-2477e5b2ae8c,KABASELE,UDI,18023431,verified,D,4263,face_18023431.png,historical_mapping
b6b19057-eb9a-407b-8dcf-974cc1a38312,KAMARA,UDI,85057778,verified,D,5555,face_85057778.png,historical_mapping
b7246ab6-d065-4706-9998-c01f1b633a45,KARLSTROM,UDI,93052050,verified,C,6680,face_93052050.png,historical_mapping
c5e3026e-bd90-4bf1-97ed-4a6deb108d0e,MILLER,UDI,2000170028,verified,C,7208,face_2000170028.png,historical_mapping
bcbd8c97-74c3-4dbb-b0b4-885fc598ac0c,OKOYE,UDI,91184334,verified,P,6462,face_91184334.png,historical_mapping
e698cfb8-eb9c-4009-9bd0-6eef2cb26aa5,PALMA,UDI,2000383145,verified,D,6925,face_2000383145.png,historical_mapping
4c6c58be-f54e-4b9c-a67d-fced2b04df51,PIOTROWSKI,UDI,96088216,verified,C,7198,face_96088216.png,historical_mapping
8a3d70ca-2250-47cb-9878-e77c4d95fc4c,SOLET,UDI,49037684,verified,D,6956,face_49037684.png,historical_mapping
ca56748f-3ab7-44d3-b863-55ada1df4a90,VOJVODA,UDI,18086509,verified,D,4994,face_18086509.png,historical_mapping
143f1eb3-9ad0-4b1a-ba5c-247e197e7845,ZANIOLO,UDI,43270517,verified,C,2766,face_43270517.png,historical_mapping
093665d2-5fe8-4f55-95c7-8e2de48a51c5,AKOR ADAMS,VEN,53167062,verified,A,,face_53167062.png,historical_mapping
8d5079ec-483e-4ae8-9738-917097549bc6,BASIC,VEN,24047067,verified,C,5674,face_24047067.png,historical_mapping
47265d3b-2e80-40a6-8f28-177adb973c8c,BELLA-KOTCHAP,VEN,92102718,verified,D,7253,face_92102718.png,historical_mapping
5ffaa888-6c1e-4abc-acbe-bbb4b0744537,BUSIO,VEN,72049787,verified,C,5507,face_72049787.png,historical_mapping
3555b0c6-b1c6-4438-bc59-2c66dc296436,CORREIA,VEN,83111501,verified,D,4845,face_83111501.png,historical_mapping
0daae328-4159-48a1-9b08-9979dd68da03,HAINAUT,VEN,2000045509,verified,D,6821,face_2000045509.png,historical_mapping
86f4c037-db1a-4d09-9241-1d5a415ca134,HALHAL,VEN,49060934,verified,D,7538,face_49060934.png,historical_mapping
dc16b40a-5faa-41b9-8d84-098972641f70,HAPS,VEN,37020712,verified,D,5695,face_37020712.png,historical_mapping
e4784a0c-dd19-4ac9-90ce-df52e643e646,JUAN JESUS,VEN,19042304,verified,D,256,face_19042304.png,historical_mapping
62c8788f-c83b-4268-9fbb-e22223ef3df1,MAZZOCCHI,VEN,43124221,verified,D,5481,face_43124221.png,historical_mapping
3c1fa8d2-95d3-4a46-a63d-cdfa8f51c640,PEREZ,VEN,67213140,verified,C,6994,face_67213140.png,historical_mapping
eb413831-a2f4-4924-93dd-b7ebc580758c,RRAHMANI,VEN,30045976,verified,A,7449,face_30045976.png,historical_mapping
88ef3904-11a0-4569-adc0-53cebf47b028,SCHINGTIENNE,VEN,18116048,verified,D,6892,face_18116048.png,historical_mapping
3a6537fa-76f5-416f-afd9-db674baac507,SOHM,VEN,84151691,verified,C,5319,face_84151691.png,historical_mapping
7db527ca-5cf8-46ab-bcc4-0daf255a272f,STANKOVIC,VEN,43425978,verified,P,6248,face_43425978.png,historical_mapping
42f2dd5c-7ef3-45a3-a3a3-c99a47e6a7ee,YEBOAH,VEN,91175880,verified,A,6904,face_91175880.png,historical_mapping
